GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021500084,479,201935,James Harden,1610612745,Houston Rockets,4,9,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,174,188,1,1,20151106,SAC,HOU
Shot Chart Detail,0021500084,499,201935,James Harden,1610612745,Houston Rockets,4,7,28,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,11,1,1,20151106,SAC,HOU
Shot Chart Detail,0021500084,515,201935,James Harden,1610612745,Houston Rockets,4,6,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,128,213,1,0,20151106,SAC,HOU
Shot Chart Detail,0021500084,518,201935,James Harden,1610612745,Houston Rockets,4,5,39,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,11,1,0,20151106,SAC,HOU
Shot Chart Detail,0021500084,547,201935,James Harden,1610612745,Houston Rockets,4,2,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,176,185,1,0,20151106,SAC,HOU
Shot Chart Detail,0021500084,566,201935,James Harden,1610612745,Houston Rockets,4,1,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-89,11,1,0,20151106,SAC,HOU
Shot Chart Detail,0021500084,571,201935,James Harden,1610612745,Houston Rockets,4,0,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,223,111,1,1,20151106,SAC,HOU
Shot Chart Detail,0021500093,31,201935,James Harden,1610612745,Houston Rockets,1,9,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,9,174,1,0,20151107,LAC,HOU
Shot Chart Detail,0021500093,55,201935,James Harden,1610612745,Houston Rockets,1,6,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,114,223,1,0,20151107,LAC,HOU
Shot Chart Detail,0021500093,63,201935,James Harden,1610612745,Houston Rockets,1,6,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-37,16,1,0,20151107,LAC,HOU
Shot Chart Detail,0021500093,68,201935,James Harden,1610612745,Houston Rockets,1,5,9,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-35,7,1,1,20151107,LAC,HOU
Shot Chart Detail,0021500093,78,201935,James Harden,1610612745,Houston Rockets,1,4,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,15,262,1,1,20151107,LAC,HOU
Shot Chart Detail,0021500093,80,201935,James Harden,1610612745,Houston Rockets,1,4,10,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,18,1,1,20151107,LAC,HOU
Shot Chart Detail,0021500093,89,201935,James Harden,1610612745,Houston Rockets,1,3,35,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-56,70,1,1,20151107,LAC,HOU
Shot Chart Detail,0021500093,95,201935,James Harden,1610612745,Houston Rockets,1,3,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,51,252,1,0,20151107,LAC,HOU
Shot Chart Detail,0021500093,101,201935,James Harden,1610612745,Houston Rockets,1,2,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-129,247,1,0,20151107,LAC,HOU
Shot Chart Detail,0021500093,125,201935,James Harden,1610612745,Houston Rockets,1,1,0,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,91,164,1,0,20151107,LAC,HOU
Shot Chart Detail,0021500093,130,201935,James Harden,1610612745,Houston Rockets,1,0,34,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,40,115,1,1,20151107,LAC,HOU
Shot Chart Detail,0021500093,133,201935,James Harden,1610612745,Houston Rockets,1,0,0,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-120,151,1,1,20151107,LAC,HOU
Shot Chart Detail,0021500093,221,201935,James Harden,1610612745,Houston Rockets,2,4,56,Made Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-11,31,1,1,20151107,LAC,HOU
Shot Chart Detail,0021500093,251,201935,James Harden,1610612745,Houston Rockets,2,2,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-171,203,1,0,20151107,LAC,HOU
Shot Chart Detail,0021500093,258,201935,James Harden,1610612745,Houston Rockets,2,1,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-16,262,1,1,20151107,LAC,HOU
Shot Chart Detail,0021500093,270,201935,James Harden,1610612745,Houston Rockets,2,0,47,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,18,1,0,20151107,LAC,HOU
Shot Chart Detail,0021500093,295,201935,James Harden,1610612745,Houston Rockets,3,9,39,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,14,76,126,1,1,20151107,LAC,HOU
Shot Chart Detail,0021500093,323,201935,James Harden,1610612745,Houston Rockets,3,5,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,46,267,1,1,20151107,LAC,HOU
Shot Chart Detail,0021500093,325,201935,James Harden,1610612745,Houston Rockets,3,5,23,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,31,1,0,20151107,LAC,HOU
Shot Chart Detail,0021500093,339,201935,James Harden,1610612745,Houston Rockets,3,4,16,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,11,1,0,20151107,LAC,HOU
Shot Chart Detail,0021500093,371,201935,James Harden,1610612745,Houston Rockets,3,1,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,14,31,1,1,20151107,LAC,HOU
Shot Chart Detail,0021500093,378,201935,James Harden,1610612745,Houston Rockets,3,0,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,31,1,1,20151107,LAC,HOU
Shot Chart Detail,0021500093,381,201935,James Harden,1610612745,Houston Rockets,3,0,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-40,277,1,1,20151107,LAC,HOU
Shot Chart Detail,0021500093,433,201935,James Harden,1610612745,Houston Rockets,4,8,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,166,200,1,1,20151107,LAC,HOU
Shot Chart Detail,0021500093,443,201935,James Harden,1610612745,Houston Rockets,4,6,38,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,135,232,1,0,20151107,LAC,HOU
Shot Chart Detail,0021500093,500,201935,James Harden,1610612745,Houston Rockets,4,3,50,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,102,164,1,0,20151107,LAC,HOU
Shot Chart Detail,0021500119,6,201935,James Harden,1610612745,Houston Rockets,1,11,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-153,203,1,0,20151111,HOU,BKN
Shot Chart Detail,0021500119,15,201935,James Harden,1610612745,Houston Rockets,1,10,20,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-6,46,1,0,20151111,HOU,BKN
Shot Chart Detail,0021500119,24,201935,James Harden,1610612745,Houston Rockets,1,9,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,159,193,1,1,20151111,HOU,BKN
Shot Chart Detail,0021500119,76,201935,James Harden,1610612745,Houston Rockets,1,5,10,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-29,31,1,1,20151111,HOU,BKN
Shot Chart Detail,0021500119,99,201935,James Harden,1610612745,Houston Rockets,1,4,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-22,252,1,1,20151111,HOU,BKN
Shot Chart Detail,0021500119,108,201935,James Harden,1610612745,Houston Rockets,1,3,46,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,16,1,1,20151111,HOU,BKN
Shot Chart Detail,0021500119,243,201935,James Harden,1610612745,Houston Rockets,2,6,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-96,146,1,0,20151111,HOU,BKN
Shot Chart Detail,0021500119,247,201935,James Harden,1610612745,Houston Rockets,2,5,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,3,1,1,20151111,HOU,BKN
Shot Chart Detail,0021500119,277,201935,James Harden,1610612745,Houston Rockets,2,3,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-137,223,1,0,20151111,HOU,BKN
Shot Chart Detail,0021500119,288,201935,James Harden,1610612745,Houston Rockets,2,2,9,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,26,1,0,20151111,HOU,BKN
Shot Chart Detail,0021500119,328,201935,James Harden,1610612745,Houston Rockets,3,10,27,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,2,1,1,20151111,HOU,BKN
Shot Chart Detail,0021500119,362,201935,James Harden,1610612745,Houston Rockets,3,5,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-6,257,1,1,20151111,HOU,BKN
Shot Chart Detail,0021500119,365,201935,James Harden,1610612745,Houston Rockets,3,4,54,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,21,1,0,20151111,HOU,BKN
Shot Chart Detail,0021500119,398,201935,James Harden,1610612745,Houston Rockets,3,2,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,132,252,1,0,20151111,HOU,BKN
Shot Chart Detail,0021500119,413,201935,James Harden,1610612745,Houston Rockets,3,0,47,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,4,1,0,20151111,HOU,BKN
Shot Chart Detail,0021500119,416,201935,James Harden,1610612745,Houston Rockets,3,0,30,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,7,1,0,20151111,HOU,BKN
Shot Chart Detail,0021500119,493,201935,James Harden,1610612745,Houston Rockets,4,5,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,213,124,1,0,20151111,HOU,BKN
Shot Chart Detail,0021500119,497,201935,James Harden,1610612745,Houston Rockets,4,5,31,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,7,1,1,20151111,HOU,BKN
Shot Chart Detail,0021500119,505,201935,James Harden,1610612745,Houston Rockets,4,5,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,192,159,1,0,20151111,HOU,BKN
Shot Chart Detail,0021500119,517,201935,James Harden,1610612745,Houston Rockets,4,3,39,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,-6,1,0,20151111,HOU,BKN
Shot Chart Detail,0021500119,530,201935,James Harden,1610612745,Houston Rockets,4,2,36,Missed Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-76,237,1,0,20151111,HOU,BKN
Shot Chart Detail,0021500119,552,201935,James Harden,1610612745,Houston Rockets,4,0,53,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,43,1,0,20151111,HOU,BKN
Shot Chart Detail,0021500136,31,201935,James Harden,1610612745,Houston Rockets,1,8,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,16,1,1,20151113,DEN,HOU
Shot Chart Detail,0021500136,40,201935,James Harden,1610612745,Houston Rockets,1,8,4,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,8,1,0,20151113,DEN,HOU
Shot Chart Detail,0021500136,91,201935,James Harden,1610612745,Houston Rockets,1,4,41,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,7,1,1,20151113,DEN,HOU
Shot Chart Detail,0021500136,93,201935,James Harden,1610612745,Houston Rockets,1,4,9,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,60,90,1,0,20151113,DEN,HOU
Shot Chart Detail,0021500136,104,201935,James Harden,1610612745,Houston Rockets,1,3,21,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,1,92,1,1,20151113,DEN,HOU
Shot Chart Detail,0021500136,279,201935,James Harden,1610612745,Houston Rockets,2,3,33,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,168,188,1,0,20151113,DEN,HOU
Shot Chart Detail,0021500136,297,201935,James Harden,1610612745,Houston Rockets,2,2,48,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,7,1,0,20151113,DEN,HOU
Shot Chart Detail,0021500136,301,201935,James Harden,1610612745,Houston Rockets,2,2,24,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-35,160,1,1,20151113,DEN,HOU
Shot Chart Detail,0021500136,321,201935,James Harden,1610612745,Houston Rockets,2,0,25,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-11,178,1,0,20151113,DEN,HOU
Shot Chart Detail,0021500136,330,201935,James Harden,1610612745,Houston Rockets,3,11,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,141,214,1,1,20151113,DEN,HOU
Shot Chart Detail,0021500136,347,201935,James Harden,1610612745,Houston Rockets,3,9,51,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,2,1,0,20151113,DEN,HOU
Shot Chart Detail,0021500136,353,201935,James Harden,1610612745,Houston Rockets,3,9,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,184,190,1,0,20151113,DEN,HOU
Shot Chart Detail,0021500136,377,201935,James Harden,1610612745,Houston Rockets,3,7,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,166,175,1,0,20151113,DEN,HOU
Shot Chart Detail,0021500136,403,201935,James Harden,1610612745,Houston Rockets,3,4,26,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,26,1,0,20151113,DEN,HOU
Shot Chart Detail,0021500136,415,201935,James Harden,1610612745,Houston Rockets,3,3,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,3,1,1,20151113,DEN,HOU
Shot Chart Detail,0021500136,490,201935,James Harden,1610612745,Houston Rockets,4,8,21,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-29,2,1,1,20151113,DEN,HOU
Shot Chart Detail,0021500136,569,201935,James Harden,1610612745,Houston Rockets,4,0,46,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,2,1,1,20151113,DEN,HOU
Shot Chart Detail,0021500136,586,201935,James Harden,1610612745,Houston Rockets,4,0,33,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151113,DEN,HOU
Shot Chart Detail,0021500136,595,201935,James Harden,1610612745,Houston Rockets,4,0,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,127,210,1,0,20151113,DEN,HOU
Shot Chart Detail,0021500140,10,201935,James Harden,1610612745,Houston Rockets,1,10,31,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-28,5,1,0,20151114,HOU,DAL
Shot Chart Detail,0021500140,49,201935,James Harden,1610612745,Houston Rockets,1,7,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-9,31,1,0,20151114,HOU,DAL
Shot Chart Detail,0021500140,77,201935,James Harden,1610612745,Houston Rockets,1,4,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-97,232,1,0,20151114,HOU,DAL
Shot Chart Detail,0021500140,109,201935,James Harden,1610612745,Houston Rockets,1,2,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,10,249,1,0,20151114,HOU,DAL
Shot Chart Detail,0021500140,115,201935,James Harden,1610612745,Houston Rockets,1,1,55,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-42,41,1,0,20151114,HOU,DAL
Shot Chart Detail,0021500140,117,201935,James Harden,1610612745,Houston Rockets,1,1,52,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-1,41,1,0,20151114,HOU,DAL
Shot Chart Detail,0021500140,168,201935,James Harden,1610612745,Houston Rockets,2,9,50,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-40,65,1,0,20151114,HOU,DAL
Shot Chart Detail,0021500140,194,201935,James Harden,1610612745,Houston Rockets,2,7,34,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-55,7,1,0,20151114,HOU,DAL
Shot Chart Detail,0021500140,196,201935,James Harden,1610612745,Houston Rockets,2,7,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-148,16,1,0,20151114,HOU,DAL
Shot Chart Detail,0021500140,212,201935,James Harden,1610612745,Houston Rockets,2,6,3,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,12,164,1,0,20151114,HOU,DAL
Shot Chart Detail,0021500140,313,201935,James Harden,1610612745,Houston Rockets,3,9,20,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-38,21,1,0,20151114,HOU,DAL
Shot Chart Detail,0021500140,326,201935,James Harden,1610612745,Houston Rockets,3,8,8,Made Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,51,1,1,20151114,HOU,DAL
Shot Chart Detail,0021500140,371,201935,James Harden,1610612745,Houston Rockets,3,4,7,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-86,159,1,0,20151114,HOU,DAL
Shot Chart Detail,0021500140,375,201935,James Harden,1610612745,Houston Rockets,3,4,2,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-10,29,1,0,20151114,HOU,DAL
Shot Chart Detail,0021500140,397,201935,James Harden,1610612745,Houston Rockets,3,2,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,7,1,1,20151114,HOU,DAL
Shot Chart Detail,0021500140,402,201935,James Harden,1610612745,Houston Rockets,3,1,37,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-1,257,1,1,20151114,HOU,DAL
Shot Chart Detail,0021500140,432,201935,James Harden,1610612745,Houston Rockets,4,10,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,14,267,1,0,20151114,HOU,DAL
Shot Chart Detail,0021500140,490,201935,James Harden,1610612745,Houston Rockets,4,5,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,-1,1,1,20151114,HOU,DAL
Shot Chart Detail,0021500140,498,201935,James Harden,1610612745,Houston Rockets,4,5,10,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,69,242,1,0,20151114,HOU,DAL
Shot Chart Detail,0021500140,532,201935,James Harden,1610612745,Houston Rockets,4,2,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,0,1,1,20151114,HOU,DAL
Shot Chart Detail,0021500140,568,201935,James Harden,1610612745,Houston Rockets,4,0,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,182,203,1,0,20151114,HOU,DAL
Shot Chart Detail,0021500154,26,201935,James Harden,1610612745,Houston Rockets,1,9,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,223,105,1,1,20151116,HOU,BOS
Shot Chart Detail,0021500154,43,201935,James Harden,1610612745,Houston Rockets,1,7,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-47,254,1,1,20151116,HOU,BOS
Shot Chart Detail,0021500154,47,201935,James Harden,1610612745,Houston Rockets,1,6,55,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12,-68,106,1,0,20151116,HOU,BOS
Shot Chart Detail,0021500154,79,201935,James Harden,1610612745,Houston Rockets,1,3,26,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-1,38,1,0,20151116,HOU,BOS
Shot Chart Detail,0021500154,250,201935,James Harden,1610612745,Houston Rockets,2,4,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,212,129,1,0,20151116,HOU,BOS
Shot Chart Detail,0021500154,310,201935,James Harden,1610612745,Houston Rockets,3,11,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,137,208,1,1,20151116,HOU,BOS
Shot Chart Detail,0021500154,313,201935,James Harden,1610612745,Houston Rockets,3,10,53,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-38,87,1,0,20151116,HOU,BOS
Shot Chart Detail,0021500154,324,201935,James Harden,1610612745,Houston Rockets,3,9,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,174,180,1,0,20151116,HOU,BOS
Shot Chart Detail,0021500154,397,201935,James Harden,1610612745,Houston Rockets,3,3,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-207,169,1,1,20151116,HOU,BOS
Shot Chart Detail,0021500154,435,201935,James Harden,1610612745,Houston Rockets,3,0,22,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-19,247,1,0,20151116,HOU,BOS
